FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.FighterId,CareerStats.FirstName,CareerStats.LastName,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140000472,Brendan,Allen,All In,Middleweight,1995-12-28T00:00:00,74.0,185.0,75.0,17.0,4.0,0.0,0.0,12.0,2.0,14.0,2.0,5.0,5.0,0.0,140000472.0,Brendan,Allen,9.8,88.9,3.1,3.7,11.3,11.3,14.7
140000474,Lance,Lawrence,The Tornado,Featherweight,1993-06-26T00:00:00,72.0,145.0,74.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,140000474.0,Lance,Lawrence,14.0,77.2,2.4,0.0,0.0,0.0,0.0
140000475,Kevin,Syler,El Nino Bala,Lightweight,1993-07-29T00:00:00,69.0,155.0,71.5,10.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,140000475.0,Kevin,Syler,13.4,107.2,2.4,4.8,0.0,0.0,0.0
140000476,Don'Tale,Mayes,Lord Kong,Heavyweight,1992-01-16T00:00:00,78.0,262.0,81.0,8.0,4.0,0.0,0.0,10.0,2.0,2.0,5.0,0.0,0.0,0.0,140000476.0,Don'Tale,Mayes,9.8,69.5,0.5,0.0,0.0,0.0,12.9
140000477,Ricardo,Prasel,Alemao,Heavyweight,1990-06-02T00:00:00,79.0,242.0,78.0,10.0,2.0,0.0,0.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0,140000477.0,Ricardo,Prasel,5.3,89.4,0.0,0.0,0.0,0.0,0.0
140000478,Armando,Villarreal,La Lumbre,Bantamweight,1989-08-08T00:00:00,67.0,135.0,66.5,5.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,140000478.0,Armando,Villarreal,7.7,85.8,7.7,0.0,0.0,0.0,0.0
140000479,Ode',Osbourne,The Jamaican Sensation,Bantamweight,1992-01-09T00:00:00,67.0,125.0,73.0,9.0,4.0,0.0,1.0,10.0,2.0,10.0,5.0,0.0,0.0,0.0,140000479.0,Ode',Osbourne,9.8,89.5,2.8,2.8,11.0,11.0,0.0
140000482,Domingo,Pilarte,Son of Fire,Bantamweight,1990-01-05T00:00:00,72.0,135.0,74.0,8.0,2.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,140000482.0,Domingo,Pilarte,4.9,77.2,4.8,3.2,0.0,0.0,0.0
140000486,Francisco,Trinaldo,Massaranduba,Lightweight,1978-08-24T00:00:00,69.0,170.0,70.0,26.0,8.0,0.0,0.0,14.0,0.0,12.0,7.0,0.0,0.0,0.0,140000486.0,Francisco,Trinaldo,7.3,75.7,2.5,1.3,18.2,18.2,40.9
140000487,Dan,Hooker,The Hangman,Lightweight,1990-02-13T00:00:00,72.0,155.0,75.0,20.0,10.0,0.0,0.0,15.0,5.0,11.0,5.0,0.0,0.0,0.0,140000487.0,Dan,Hooker,11.8,74.3,1.7,0.6,30.9,30.9,10.3
140000489,Kamuela,Kirk,The Jawaiian,Featherweight,1994-04-13T00:00:00,70.0,145.0,75.0,12.0,4.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,0.0,0.0,140000489.0,Kamuela,Kirk,7.8,101.7,2.8,4.2,0.0,0.0,14.9
140000491,Jamahal,Hill,Sweet Dreams,Light Heavyweight,1991-05-19T00:00:00,76.0,205.0,79.0,8.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,140000491.0,Jamahal,Hill,11.6,80.9,0.0,0.0,30.9,30.9,15.4
140000494,Terrance,McKinney,T. Wrecks,Featherweight,1994-09-15T00:00:00,70.0,155.0,73.5,11.0,3.0,0.0,0.0,12.0,5.0,14.0,2.0,0.0,0.0,0.0,140000494.0,Terrance,McKinney,4.1,91.9,10.3,0.0,11.0,11.0,0.0
140000495,Sean,Woodson,The Sniper,Featherweight,1992-06-07T00:00:00,74.0,145.0,78.0,8.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,140000495.0,Sean,Woodson,12.6,81.0,0.0,1.5,17.2,17.2,34.3
140000496,Jordan,Williams,Bomaye,Middleweight,1990-10-13T00:00:00,73.0,170.0,75.5,9.0,5.0,0.0,1.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,140000496.0,Jordan,Williams,14.2,90.5,2.9,0.0,10.3,10.3,0.0
140000498,Erik,Koch,The Phoenix,Lightweight,1988-10-04T00:00:00,70.0,170.0,71.5,16.0,6.0,0.0,0.0,10.0,5.0,12.0,0.0,0.0,0.0,0.0,140000498.0,Erik,Koch,5.6,65.5,2.4,2.4,21.1,21.1,21.1
140000499,Gavin,Tucker,Guv'Nor,Featherweight,1986-06-17T00:00:00,66.0,146.0,66.0,13.0,2.0,0.0,0.0,10.0,2.0,14.0,0.0,0.0,0.0,0.0,140000499.0,Gavin,Tucker,10.5,75.3,7.1,3.6,0.0,0.0,20.6
140000500,Hakeem,Dawodu,Mean,Featherweight,1991-07-02T00:00:00,68.0,145.0,73.5,12.0,2.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,140000500.0,Hakeem,Dawodu,11.3,75.9,0.0,0.0,10.3,10.3,41.2
140000501,Yoshinori,Horie,Rising Star,Featherweight,1995-05-10T00:00:00,68.0,145.0,70.0,8.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,140000501.0,Yoshinori,Horie,6.6,76.2,0.0,0.0,0.0,0.0,0.0
140000502,Olivier,Aubin-Mercier,The Canadian Gangster,Lightweight,1989-02-23T00:00:00,70.0,155.0,71.0,12.0,5.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,2.0,0.0,140000502.0,Olivier,Aubin-Mercier,5.9,94.1,5.6,1.2,14.9,14.9,19.3
140000504,Frankie,Edgar,The Answer,Featherweight,1981-10-16T00:00:00,66.0,135.0,68.0,23.0,9.0,1.0,0.0,14.0,7.0,10.0,0.0,7.0,12.0,2.0,140000504.0,Frankie,Edgar,8.8,72.4,5.4,0.8,18.7,18.7,51.5
140000506,Rodrigo,Nascimento,Ze Colmeia,Heavyweight,1992-11-26T00:00:00,74.0,259.0,80.0,9.0,1.0,0.0,0.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,140000506.0,Rodrigo,Nascimento,13.0,95.0,4.1,4.1,15.4,15.4,0.0
140000507,Rico,Farrington,The Triggerman,Welterweight,1989-06-19T00:00:00,76.0,170.0,79.0,7.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,140000507.0,Rico,Farrington,15.1,64.6,0.0,0.0,0.0,0.0,0.0
140000508,Daniel,Rodriguez,D-Rod,Welterweight,1986-12-31T00:00:00,73.0,171.0,74.0,15.0,2.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,140000508.0,Daniel,Rodriguez,12.5,77.7,2.4,0.5,18.2,18.2,27.3
140000514,Fabio,Cherant,Water Buffalo,Light Heavyweight,1994-11-25T00:00:00,73.0,207.0,74.0,7.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,140000514.0,Fabio,Cherant,2.4,47.0,0.0,0.0,0.0,0.0,0.0
140000516,Cole,Williams,Havoc,Welterweight,1983-12-15T00:00:00,72.0,175.0,73.0,11.0,3.0,0.0,0.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,140000516.0,Cole,Williams,0.7,42.1,0.0,0.0,0.0,0.0,0.0
140000518,Salim,Touahri,Grizzly,Welterweight,1989-09-28T00:00:00,70.0,170.0,72.0,10.0,4.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,140000518.0,Salim,Touahri,6.2,72.6,0.0,0.0,0.0,0.0,0.0
140000519,Joaquim,Silva,Netto BJJ,Lightweight,1989-02-05T00:00:00,68.0,155.0,69.0,11.0,4.0,0.0,0.0,14.0,5.0,7.0,2.0,0.0,0.0,0.0,140000519.0,Joaquim,Silva,9.3,65.6,0.5,1.7,20.6,20.6,20.6
140000521,Colby,Covington,Chaos,Welterweight,1988-02-22T00:00:00,71.0,170.0,72.0,16.0,2.0,0.0,0.0,7.0,2.0,12.0,2.0,2.0,2.0,0.0,140000521.0,Colby,Covington,9.8,59.4,11.0,0.4,25.7,25.7,51.5
140000524,Andre,Muniz,Sergipano,Middleweight,1990-02-17T00:00:00,73.0,186.0,78.0,21.0,4.0,0.0,0.0,10.0,10.0,22.0,0.0,0.0,0.0,0.0,140000524.0,Andre,Muniz,5.1,116.0,7.4,5.6,0.0,0.0,12.4
140000526,Herbert,Burns,The Blaze,Featherweight,1988-02-02T00:00:00,69.0,149.0,73.0,11.0,3.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,140000526.0,Herbert,Burns,4.0,69.5,11.1,6.7,11.0,11.0,0.0
140000530,Omar,Morales,Venezuelan Fighter,Lightweight,1985-10-17T00:00:00,71.0,146.0,73.0,11.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,140000530.0,Omar,Morales,8.7,63.0,1.6,0.0,12.9,12.9,38.6
140000531,Harvey,Park,Fightbot,Lightweight,1986-03-22T00:00:00,72.0,155.0,70.5,12.0,3.0,0.0,0.0,11.0,5.0,10.0,0.0,2.0,0.0,0.0,140000531.0,Harvey,Park,9.0,77.2,0.0,0.0,0.0,0.0,0.0
140000532,Kazula,Vargas,Kazula,Lightweight,1985-08-15T00:00:00,68.0,155.0,71.0,12.0,4.0,0.0,0.0,11.0,0.0,7.0,2.0,0.0,0.0,0.0,140000532.0,Kazula,Vargas,9.2,97.6,1.0,1.0,0.0,0.0,14.9
140000533,Raphael,Pessoa,Bebezao,Heavyweight,1989-03-09T00:00:00,75.0,264.0,78.0,10.0,2.0,0.0,0.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,140000533.0,Raphael,Pessoa,5.1,45.0,0.0,0.0,0.0,0.0,12.9
140000534,Ciryl,Gane,Bon Gamin,Heavyweight,1990-04-12T00:00:00,76.0,247.0,81.0,10.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,2.0,0.0,0.0,140000534.0,Ciryl,Gane,12.8,92.6,1.7,0.7,30.9,30.9,46.3
140000535,Aleksei,Kunchenko,Wolverine,Welterweight,1984-05-02T00:00:00,68.0,170.0,72.0,20.0,3.0,0.0,0.0,20.0,0.0,2.0,0.0,12.0,0.0,0.0,140000535.0,Aleksei,Kunchenko,8.7,68.5,0.6,0.0,0.0,0.0,14.0
140000536,Oskar,Piechota,Imadlo,Welterweight,1990-01-24T00:00:00,72.0,185.0,76.0,11.0,3.0,1.0,1.0,12.0,2.0,12.0,5.0,2.0,0.0,0.0,140000536.0,Oskar,Piechota,7.9,91.0,1.5,3.6,14.9,14.9,14.9
140000537,Rodolfo,Vieira,The Black Belt Hunter,Middleweight,1989-09-25T00:00:00,72.0,185.0,73.0,8.0,1.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,140000537.0,Rodolfo,Vieira,6.2,86.4,13.8,3.4,0.0,0.0,0.0
140000538,Ilir,Latifi,The Sledgehammer,Heavyweight,1983-07-28T00:00:00,70.0,240.0,73.0,16.0,8.0,0.0,1.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,140000538.0,Ilir,Latifi,4.4,75.6,4.8,0.9,18.5,18.5,18.5
140000543,Ray,Rodriguez,The Judge,Bantamweight,1987-12-10T00:00:00,67.0,135.0,70.0,16.0,8.0,0.0,0.0,7.0,2.0,12.0,10.0,0.0,0.0,0.0,140000543.0,Ray,Rodriguez,2.1,61.8,3.4,0.0,0.0,0.0,0.0
140000547,Brok,Weaver,Chata Tuska,Welterweight,1991-12-05T00:00:00,72.0,164.0,73.0,15.0,6.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,0.0,140000547.0,Brok,Weaver,11.4,111.7,1.0,1.0,0.0,0.0,11.3
140000549,William,Knight,Knightmare,Light Heavyweight,1988-04-03T00:00:00,70.0,205.0,73.0,9.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000549.0,William,Knight,8.5,120.0,6.1,0.8,28.1,28.1,14.0
140000553,Khama,Worthy,The Death Star,Lightweight,1986-10-15T00:00:00,71.0,155.0,74.0,16.0,8.0,0.0,0.0,14.0,11.0,7.0,2.0,0.0,0.0,0.0,140000553.0,Khama,Worthy,10.1,78.0,0.0,1.8,9.9,9.9,0.0
140000554,Gabriel,Benitez,Moggly,Featherweight,1988-06-15T00:00:00,68.0,146.0,71.0,22.0,10.0,0.0,0.0,12.0,7.0,15.0,5.0,0.0,0.0,0.0,140000554.0,Gabriel,Benitez,10.4,67.2,0.4,2.8,14.9,14.9,14.9
140000555,Yoel,Romero,Soldier of God,Middleweight,1977-04-30T00:00:00,72.0,185.0,73.5,13.0,5.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,5.0,0.0,140000555.0,Yoel,Romero,8.2,75.8,3.7,0.0,60.0,60.0,17.2
140000556,Paulo,Costa,The Eraser,Middleweight,1991-04-21T00:00:00,73.0,185.0,72.0,13.0,1.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,2.0,0.0,140000556.0,Paulo,Costa,10.9,89.3,0.0,0.0,44.1,44.1,11.0
140000559,Daniel,Cormier,DC,Heavyweight,1979-03-20T00:00:00,71.0,236.0,72.5,22.0,3.0,0.0,1.0,15.0,2.0,12.0,0.0,12.0,7.0,2.0,140000559.0,Daniel,Cormier,10.1,98.4,4.4,1.0,47.5,47.5,41.6
140000561,Ricky,Steele,The Karate Kid,Bantamweight,1988-05-26T00:00:00,69.0,135.0,74.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,140000561.0,Ricky,Steele,9.7,109.5,0.0,0.0,0.0,0.0,0.0
140000564,Steve,Garcia,Mean Machine,Lightweight,1992-05-22T00:00:00,72.0,155.0,75.0,11.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,140000564.0,Steve,Garcia,10.3,85.2,1.5,1.5,0.0,0.0,0.0
140000565,Desmond,Torres,The Tyrant,Bantamweight,1997-01-06T00:00:00,66.0,135.0,69.0,7.0,2.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,140000565.0,Desmond,Torres,11.4,99.9,0.0,0.0,0.0,0.0,0.0
140000566,Jamal,Pogues,The Stormtrooper,Light Heavyweight,1995-12-01T00:00:00,75.0,205.0,77.0,7.0,3.0,0.0,0.0,10.0,2.0,2.0,5.0,0.0,2.0,0.0,140000566.0,Jamal,Pogues,7.8,114.6,10.8,0.0,0.0,0.0,0.0
140000567,Marcos,Brigagao,Ironside,Light Heavyweight,1996-04-01T00:00:00,75.0,205.0,76.0,11.0,1.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,140000567.0,Marcos,Brigagao,7.3,67.0,0.0,0.0,0.0,0.0,0.0
140000568,Phil,Rowe,The Fresh Prince,Welterweight,1990-07-18T00:00:00,75.0,173.0,80.5,8.0,3.0,0.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,140000568.0,Phil,Rowe,11.8,92.3,2.1,0.0,28.1,28.1,0.0
140000570,TJ,Brown,Downtown,Featherweight,1990-05-22T00:00:00,69.0,145.0,72.0,15.0,8.0,0.0,0.0,10.0,7.0,14.0,7.0,0.0,0.0,0.0,140000570.0,TJ,Brown,9.2,80.9,9.7,1.4,0.0,0.0,10.4
140000573,Ben,Sosoli,Combat Wombat,Heavyweight,1989-12-10T00:00:00,72.0,264.0,72.5,7.0,3.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,140000573.0,Ben,Sosoli,5.5,48.5,0.0,0.0,0.0,0.0,0.0
140000574,Peter,Barrett,Slippery,Featherweight,1986-08-10T00:00:00,70.0,145.0,73.0,11.0,5.0,0.0,0.0,11.0,2.0,5.0,7.0,0.0,0.0,0.0,140000574.0,Peter,Barrett,10.0,94.5,3.3,0.0,0.0,0.0,0.0
140000575,Sang Hoon,Yoo,The Korean Assassin,Lightweight,1990-01-18T00:00:00,72.0,155.0,74.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,140000575.0,Sang Hoon,Yoo,11.9,103.4,2.4,2.4,0.0,0.0,0.0
140000577,Impa,Kasanganay,Tshilobo,Middleweight,1994-01-17T00:00:00,71.0,170.0,75.0,9.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,140000577.0,Impa,Kasanganay,12.1,82.9,4.4,0.6,0.0,0.0,46.3
140000579,Dusko,Todorovic,Thunder,Middleweight,1994-05-19T00:00:00,73.0,185.0,74.0,10.0,2.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,140000579.0,Dusko,Todorovic,13.6,98.0,0.8,0.0,12.9,12.9,12.9
140000582,Alateng,Heili,The Mongolian Knight,Bantamweight,1991-12-14T00:00:00,65.0,135.0,66.0,14.0,8.0,1.0,0.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,140000582.0,Alateng,Heili,6.8,50.9,5.6,0.0,0.0,0.0,13.4
140000583,Danaa,Batgerel,Storm,Bantamweight,1989-07-04T00:00:00,67.0,136.0,70.0,9.0,2.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,140000583.0,Danaa,Batgerel,13.8,69.9,0.0,0.0,28.1,28.1,0.0
140000585,Da-Un,Jung,Sseda,Light Heavyweight,1993-12-07T00:00:00,76.0,205.0,78.5,14.0,2.0,1.0,0.0,15.0,0.0,5.0,2.0,0.0,0.0,0.0,140000585.0,Da-Un,Jung,9.4,79.5,6.7,0.8,14.0,14.0,14.0
140000586,Su,Mudaerji,The Tibetan Eagle,Bantamweight,1996-01-20T00:00:00,68.0,126.0,72.0,14.0,4.0,0.0,0.0,17.0,0.0,2.0,10.0,0.0,0.0,0.0,140000586.0,Su,Mudaerji,10.7,81.2,1.0,1.9,13.3,13.3,17.2
140000587,Junyong,Park,The Iron Turtle,Middleweight,1991-02-27T00:00:00,70.0,186.0,73.0,13.0,4.0,0.0,0.0,12.0,0.0,7.0,5.0,0.0,0.0,0.0,140000587.0,Junyong,Park,10.4,91.9,7.2,1.3,0.0,0.0,27.3
140000590,Song,Kenan,The Assassin,Welterweight,1990-03-10T00:00:00,72.0,171.0,71.5,16.0,6.0,0.0,0.0,12.0,7.0,14.0,0.0,0.0,0.0,0.0,140000590.0,Song,Kenan,10.5,72.8,0.0,0.0,21.1,21.1,10.8
140000591,Li,Jingliang,The Leech,Welterweight,1988-03-20T00:00:00,72.0,170.0,71.5,18.0,6.0,0.0,0.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,140000591.0,Li,Jingliang,10.8,68.9,3.1,0.0,45.0,45.0,19.3
140000592,Fares,Ziam,Smile Killer,Lightweight,1997-03-21T00:00:00,73.0,156.0,75.0,12.0,3.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,140000592.0,Fares,Ziam,5.1,80.8,0.8,0.0,0.0,0.0,20.6
140000593,Don,Madge,Magic Man,Lightweight,1990-11-12T00:00:00,72.0,155.0,72.5,9.0,3.0,1.0,0.0,12.0,2.0,7.0,2.0,0.0,0.0,0.0,140000593.0,Don,Madge,5.0,107.3,5.3,1.8,11.9,11.9,11.9
140000594,Muslim,Salikhov,King of Kung Fu,Welterweight,1984-06-09T00:00:00,71.0,170.0,70.0,18.0,2.0,0.0,0.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,140000594.0,Muslim,Salikhov,7.5,76.0,2.7,0.0,15.4,15.4,23.2
140000595,Teemu,Packalen,Pacu,Lightweight,1987-05-22T00:00:00,73.0,155.0,75.5,8.0,3.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,140000595.0,Teemu,Packalen,6.1,83.9,5.5,3.7,0.0,0.0,0.0
140000596,Ottman,Azaitar,Bulldozer,Lightweight,1990-02-20T00:00:00,68.0,155.0,71.0,13.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,140000596.0,Ottman,Azaitar,13.0,88.5,0.0,0.0,23.7,23.7,0.0
140000598,Zubaira,Tukhugov,Warrior,Featherweight,1991-01-15T00:00:00,68.0,145.0,68.0,19.0,5.0,1.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,140000598.0,Zubaira,Tukhugov,6.1,59.6,6.1,0.0,12.4,12.4,12.4
140000599,Lerone,Murphy,The Miracle,Featherweight,1991-07-22T00:00:00,69.0,146.0,73.5,10.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,140000599.0,Lerone,Murphy,6.2,65.4,1.9,3.7,14.0,14.0,14.0
140000600,Mairbek,Taisumov,Beckan,Lightweight,1988-08-08T00:00:00,69.0,155.0,73.0,27.0,6.0,0.0,0.0,23.0,2.0,14.0,2.0,0.0,0.0,0.0,140000600.0,Mairbek,Taisumov,7.1,64.5,3.2,0.0,23.4,23.4,14.4
140000601,Khabib,Nurmagomedov,The Eagle,Lightweight,1988-09-20T00:00:00,70.0,155.0,70.0,29.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,10.0,0.0,0.0,140000601.0,Khabib,Nurmagomedov,9.8,89.5,12.7,1.9,10.7,10.7,31.9
140000602,Chas,Skelly,The Scrapper,Featherweight,1985-05-11T00:00:00,71.0,146.0,72.0,18.0,3.0,0.0,1.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,140000602.0,Chas,Skelly,4.8,62.3,4.1,5.8,10.8,10.8,14.0
140000603,Jordan,Griffin,Native Psycho,Featherweight,1990-02-28T00:00:00,70.0,145.0,73.0,18.0,9.0,0.0,0.0,12.0,2.0,14.0,5.0,0.0,0.0,0.0,140000603.0,Jordan,Griffin,6.0,81.7,3.5,4.4,0.0,0.0,0.0
140000604,Uriah,Hall,Prime Time,Middleweight,1984-07-31T00:00:00,72.0,185.0,79.5,18.0,10.0,0.0,0.0,22.0,10.0,2.0,0.0,5.0,5.0,0.0,140000604.0,Uriah,Hall,8.3,82.1,1.4,0.4,33.1,33.1,11.0
140000605,Tristan,Connelly,Boondock,Welterweight,1985-12-12T00:00:00,70.0,146.0,68.0,14.0,7.0,0.0,0.0,10.0,2.0,14.0,2.0,0.0,0.0,0.0,140000605.0,Tristan,Connelly,6.6,105.9,1.2,1.2,0.0,0.0,11.3
140000607,Claudio,Puelles,El Nino,Lightweight,1996-04-21T00:00:00,70.0,155.0,72.0,11.0,2.0,0.0,0.0,5.0,2.0,12.0,0.0,0.0,2.0,0.0,140000607.0,Claudio,Puelles,4.2,100.6,8.0,2.2,0.0,0.0,23.7
140000609,Sergio,Pettis,The Phenom,Flyweight,1993-08-18T00:00:00,66.0,125.0,69.0,21.0,5.0,0.0,0.0,7.0,2.0,10.0,2.0,5.0,0.0,0.0,140000609.0,Sergio,Pettis,9.2,66.3,2.0,0.9,0.0,0.0,60.4
140000611,Martin,Bravo,El Toro,Featherweight,1993-09-21T00:00:00,68.0,145.0,71.5,12.0,3.0,0.0,0.0,10.0,5.0,12.0,0.0,2.0,0.0,0.0,140000611.0,Martin,Bravo,11.8,61.0,6.2,0.0,10.3,10.3,0.0
140000613,Brandon,Moreno,The Assassin Baby,Flyweight,1993-12-07T00:00:00,67.0,125.0,70.0,19.0,5.0,2.0,0.0,7.0,0.0,17.0,0.0,5.0,0.0,2.0,140000613.0,Brandon,Moreno,8.2,74.8,4.9,1.9,9.2,9.2,17.8
140000614,Askar,Askarov,Bullet,Flyweight,1992-10-09T00:00:00,66.0,125.0,67.0,13.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,7.0,0.0,0.0,140000614.0,Askar,Askarov,8.0,93.5,6.6,0.0,0.0,0.0,33.1
140000615,Yair,Rodriguez,El Pantera,Featherweight,1992-10-06T00:00:00,71.0,145.0,71.0,13.0,2.0,0.0,1.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,140000615.0,Yair,Rodriguez,10.3,77.2,2.1,2.1,29.0,29.0,48.2
140000616,Jack,Shore,Tank,Bantamweight,1995-02-06T00:00:00,68.0,135.0,71.0,14.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,5.0,0.0,0.0,140000616.0,Jack,Shore,7.5,98.6,13.2,2.0,0.0,0.0,11.0
140000618,Siyar,Bahadurzada,The Great,Welterweight,1984-04-17T00:00:00,71.0,170.0,73.0,24.0,8.0,1.0,0.0,20.0,0.0,11.0,5.0,0.0,0.0,0.0,140000618.0,Siyar,Bahadurzada,6.9,62.9,3.1,0.8,14.0,14.0,0.0
140000619,Makhmud,Muradov,Mach,Middleweight,1990-02-08T00:00:00,74.0,185.0,75.5,25.0,6.0,0.0,0.0,26.0,2.0,7.0,7.0,0.0,0.0,0.0,140000619.0,Makhmud,Muradov,12.7,65.8,0.9,0.9,15.4,15.4,7.7
140000620,Nicolas,Dalby,Danish Dynamite,Welterweight,1984-11-16T00:00:00,71.0,170.0,74.5,19.0,4.0,1.0,2.0,14.0,0.0,10.0,0.0,7.0,0.0,2.0,140000620.0,Nicolas,Dalby,7.8,72.5,3.0,0.0,0.0,0.0,17.8
140000621,Mark O.,Madsen,The Olympian,Lightweight,1984-09-23T00:00:00,68.0,155.0,72.0,10.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,140000621.0,Mark O.,Madsen,5.4,70.8,12.9,0.0,15.4,15.4,15.4
140000622,Bruno,Silva,Bulldog,Flyweight,1990-03-16T00:00:00,64.0,126.0,65.0,12.0,5.0,2.0,1.0,12.0,2.0,7.0,2.0,0.0,0.0,0.0,140000622.0,Bruno,Silva,7.1,84.5,6.9,0.0,15.4,15.4,0.0
140000625,Brad,Riddell,Quake,Lightweight,1991-09-30T00:00:00,67.0,155.0,71.0,10.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,140000625.0,Brad,Riddell,11.3,91.9,4.8,0.0,0.0,0.0,56.1
140000627,Justin,Tafa,Bad Man,Heavyweight,1993-12-13T00:00:00,72.0,266.0,74.0,4.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,140000627.0,Justin,Tafa,12.3,91.9,0.0,0.0,22.1,22.1,0.0
140000628,Jake,Matthews,The Celtic Kid,Welterweight,1994-08-19T00:00:00,71.0,169.0,73.0,17.0,5.0,0.0,0.0,10.0,2.0,11.0,7.0,0.0,0.0,0.0,140000628.0,Jake,Matthews,7.2,84.1,4.6,1.5,0.0,0.0,35.1
140000629,Luke,Jumeau,The Jedi,Welterweight,1988-02-12T00:00:00,71.0,170.0,72.0,13.0,5.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,140000629.0,Luke,Jumeau,7.0,67.4,0.6,0.0,0.0,0.0,17.2
140000630,Robert,Whittaker,The Reaper,Middleweight,1990-12-20T00:00:00,72.0,186.0,73.0,24.0,5.0,0.0,0.0,15.0,5.0,12.0,2.0,5.0,2.0,0.0,140000630.0,Robert,Whittaker,11.2,69.8,1.5,0.0,26.6,26.6,47.9
140000631,Hector,Aldana,El Charro,Welterweight,1988-08-17T00:00:00,71.0,170.0,72.5,4.0,4.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,140000631.0,Hector,Aldana,8.6,59.3,2.2,0.0,0.0,0.0,0.0
