FighterId,Fighter Name,age,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage
140000506,Rodrigo Nascimento,28.0,Rodrigo,Nascimento,Ze Colmeia,Heavyweight,1992-11-26,74.0,259.0,80.0,9.0,1.0,0.0,0.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,13.0,95.0,4.1,4.1,15.4,15.4,0.0
140000507,Rico Farrington,32.0,Rico,Farrington,The Triggerman,Welterweight,1989-06-19,76.0,170.0,79.0,7.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,15.1,64.6,0.0,0.0,0.0,0.0,0.0
140000508,Daniel Rodriguez,34.0,Daniel,Rodriguez,D-Rod,Welterweight,1986-12-31,73.0,171.0,74.0,15.0,2.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,12.5,77.7,2.4,0.5,18.2,18.2,27.3
140000514,Fabio Cherant,26.0,Fabio,Cherant,Water Buffalo,Light Heavyweight,1994-11-25,73.0,207.0,74.0,7.0,2.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,2.4,47.0,0.0,0.0,0.0,0.0,0.0
140000516,Cole Williams,37.0,Cole,Williams,Havoc,Welterweight,1983-12-15,72.0,175.0,73.0,11.0,3.0,0.0,0.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,0.7,42.1,0.0,0.0,0.0,0.0,0.0
140000518,Salim Touahri,31.0,Salim,Touahri,Grizzly,Welterweight,1989-09-28,70.0,170.0,72.0,10.0,4.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,6.2,72.6,0.0,0.0,0.0,0.0,0.0
140000519,Joaquim Silva,32.0,Joaquim,Silva,Netto BJJ,Lightweight,1989-02-05,68.0,155.0,69.0,11.0,4.0,0.0,0.0,14.0,5.0,7.0,2.0,0.0,0.0,0.0,9.3,65.6,0.5,1.7,20.6,20.6,20.6
140000521,Colby Covington,33.0,Colby,Covington,Chaos,Welterweight,1988-02-22,71.0,170.0,72.0,16.0,2.0,0.0,0.0,7.0,2.0,12.0,2.0,2.0,2.0,0.0,9.8,59.4,11.0,0.4,25.7,25.7,51.5
140000524,Andre Muniz,31.0,Andre,Muniz,Sergipano,Middleweight,1990-02-17,73.0,186.0,78.0,21.0,4.0,0.0,0.0,10.0,10.0,22.0,0.0,0.0,0.0,0.0,5.1,116.0,7.4,5.6,0.0,0.0,12.4
140000526,Herbert Burns,33.0,Herbert,Burns,The Blaze,Featherweight,1988-02-02,69.0,149.0,73.0,11.0,3.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,4.0,69.5,11.1,6.7,11.0,11.0,0.0
140000530,Omar Morales,35.0,Omar,Morales,Venezuelan Fighter,Lightweight,1985-10-17,71.0,146.0,73.0,11.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,8.7,63.0,1.6,0.0,12.9,12.9,38.6
140000531,Harvey Park,35.0,Harvey,Park,Fightbot,Lightweight,1986-03-22,72.0,155.0,70.5,12.0,3.0,0.0,0.0,11.0,5.0,10.0,0.0,2.0,0.0,0.0,9.0,77.2,0.0,0.0,0.0,0.0,0.0
140000532,Kazula Vargas,35.0,Kazula,Vargas,Kazula,Lightweight,1985-08-15,68.0,155.0,71.0,12.0,4.0,0.0,0.0,11.0,0.0,7.0,2.0,0.0,0.0,0.0,9.2,97.6,1.0,1.0,0.0,0.0,14.9
140000533,Raphael Pessoa,32.0,Raphael,Pessoa,Bebezao,Heavyweight,1989-03-09,75.0,264.0,78.0,10.0,2.0,0.0,0.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,5.1,45.0,0.0,0.0,0.0,0.0,12.9
140000534,Ciryl Gane,31.0,Ciryl,Gane,Bon Gamin,Heavyweight,1990-04-12,76.0,247.0,81.0,10.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,2.0,0.0,0.0,12.8,92.6,1.7,0.7,30.9,30.9,46.3
140000535,Aleksei Kunchenko,37.0,Aleksei,Kunchenko,Wolverine,Welterweight,1984-05-02,68.0,170.0,72.0,20.0,3.0,0.0,0.0,20.0,0.0,2.0,0.0,12.0,0.0,0.0,8.7,68.5,0.6,0.0,0.0,0.0,14.0
140000536,Oskar Piechota,31.0,Oskar,Piechota,Imadlo,Welterweight,1990-01-24,72.0,185.0,76.0,11.0,3.0,1.0,1.0,12.0,2.0,12.0,5.0,2.0,0.0,0.0,7.9,91.0,1.5,3.6,14.9,14.9,14.9
140000537,Rodolfo Vieira,31.0,Rodolfo,Vieira,The Black Belt Hunter,Middleweight,1989-09-25,72.0,185.0,73.0,8.0,1.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,6.2,86.4,13.8,3.4,0.0,0.0,0.0
140000538,Ilir Latifi,38.0,Ilir,Latifi,The Sledgehammer,Heavyweight,1983-07-28,70.0,240.0,73.0,16.0,8.0,0.0,1.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,4.4,75.6,4.8,0.9,18.5,18.5,18.5
140000543,Ray Rodriguez,33.0,Ray,Rodriguez,The Judge,Bantamweight,1987-12-10,67.0,135.0,70.0,16.0,8.0,0.0,0.0,7.0,2.0,12.0,10.0,0.0,0.0,0.0,2.1,61.8,3.4,0.0,0.0,0.0,0.0
140000547,Brok Weaver,29.0,Brok,Weaver,Chata Tuska,Welterweight,1991-12-05,72.0,164.0,73.0,15.0,6.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,0.0,11.4,111.7,1.0,1.0,0.0,0.0,11.3
140000549,William Knight,33.0,William,Knight,Knightmare,Light Heavyweight,1988-04-03,70.0,205.0,73.0,9.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,8.5,120.0,6.1,0.8,28.1,28.1,14.0
140000553,Khama Worthy,34.0,Khama,Worthy,The Death Star,Lightweight,1986-10-15,71.0,155.0,74.0,16.0,8.0,0.0,0.0,14.0,11.0,7.0,2.0,0.0,0.0,0.0,10.1,78.0,0.0,1.8,9.9,9.9,0.0
140000554,Gabriel Benitez,33.0,Gabriel,Benitez,Moggly,Featherweight,1988-06-15,68.0,146.0,71.0,22.0,10.0,0.0,0.0,12.0,7.0,15.0,5.0,0.0,0.0,0.0,10.4,67.2,0.4,2.8,14.9,14.9,14.9
140000555,Yoel Romero,44.0,Yoel,Romero,Soldier of God,Middleweight,1977-04-30,72.0,185.0,73.5,13.0,5.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,5.0,0.0,8.2,75.8,3.7,0.0,60.0,60.0,17.2
140000556,Paulo Costa,30.0,Paulo,Costa,The Eraser,Middleweight,1991-04-21,73.0,185.0,72.0,13.0,1.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,2.0,0.0,10.9,89.3,0.0,0.0,44.1,44.1,11.0
140000559,Daniel Cormier,42.0,Daniel,Cormier,DC,Heavyweight,1979-03-20,71.0,236.0,72.5,22.0,3.0,0.0,1.0,15.0,2.0,12.0,0.0,12.0,7.0,2.0,10.1,98.4,4.4,1.0,47.5,47.5,41.6
140000561,Ricky Steele,33.0,Ricky,Steele,The Karate Kid,Bantamweight,1988-05-26,69.0,135.0,74.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.7,109.5,0.0,0.0,0.0,0.0,0.0
140000564,Steve Garcia,29.0,Steve,Garcia,Mean Machine,Lightweight,1992-05-22,72.0,155.0,75.0,11.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,10.3,85.2,1.5,1.5,0.0,0.0,0.0
140000565,Desmond Torres,24.0,Desmond,Torres,The Tyrant,Bantamweight,1997-01-06,66.0,135.0,69.0,7.0,2.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,11.4,99.9,0.0,0.0,0.0,0.0,0.0
140000566,Jamal Pogues,25.0,Jamal,Pogues,The Stormtrooper,Light Heavyweight,1995-12-01,75.0,205.0,77.0,7.0,3.0,0.0,0.0,10.0,2.0,2.0,5.0,0.0,2.0,0.0,7.8,114.6,10.8,0.0,0.0,0.0,0.0
140000567,Marcos Brigagao,25.0,Marcos,Brigagao,Ironside,Light Heavyweight,1996-04-01,75.0,205.0,76.0,11.0,1.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,7.3,67.0,0.0,0.0,0.0,0.0,0.0
140000568,Phil Rowe,31.0,Phil,Rowe,The Fresh Prince,Welterweight,1990-07-18,75.0,173.0,80.5,8.0,3.0,0.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,11.8,92.3,2.1,0.0,28.1,28.1,0.0
140000570,TJ Brown,31.0,TJ,Brown,Downtown,Featherweight,1990-05-22,69.0,145.0,72.0,15.0,8.0,0.0,0.0,10.0,7.0,14.0,7.0,0.0,0.0,0.0,9.2,80.9,9.7,1.4,0.0,0.0,10.4
140000573,Ben Sosoli,31.0,Ben,Sosoli,Combat Wombat,Heavyweight,1989-12-10,72.0,264.0,72.5,7.0,3.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,48.5,0.0,0.0,0.0,0.0,0.0
140000574,Peter Barrett,35.0,Peter,Barrett,Slippery,Featherweight,1986-08-10,70.0,145.0,73.0,11.0,5.0,0.0,0.0,11.0,2.0,5.0,7.0,0.0,0.0,0.0,10.0,94.5,3.3,0.0,0.0,0.0,0.0
140000575,Sang Hoon Yoo,31.0,Sang Hoon,Yoo,The Korean Assassin,Lightweight,1990-01-18,72.0,155.0,74.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,103.4,2.4,2.4,0.0,0.0,0.0
140000577,Impa Kasanganay,27.0,Impa,Kasanganay,Tshilobo,Middleweight,1994-01-17,71.0,170.0,75.0,9.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,12.1,82.9,4.4,0.6,0.0,0.0,46.3
140000579,Dusko Todorovic,27.0,Dusko,Todorovic,Thunder,Middleweight,1994-05-19,73.0,185.0,74.0,10.0,2.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,13.6,98.0,0.8,0.0,12.9,12.9,12.9
140000582,Alateng Heili,29.0,Alateng,Heili,The Mongolian Knight,Bantamweight,1991-12-14,65.0,135.0,66.0,14.0,8.0,1.0,0.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,6.8,50.9,5.6,0.0,0.0,0.0,13.4
140000583,Danaa Batgerel,32.0,Danaa,Batgerel,Storm,Bantamweight,1989-07-04,67.0,136.0,70.0,9.0,2.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,13.8,69.9,0.0,0.0,28.1,28.1,0.0
140000585,Da-Un Jung,27.0,Da-Un,Jung,Sseda,Light Heavyweight,1993-12-07,76.0,205.0,78.5,14.0,2.0,1.0,0.0,15.0,0.0,5.0,2.0,0.0,0.0,0.0,9.4,79.5,6.7,0.8,14.0,14.0,14.0
140000586,Su Mudaerji,25.0,Su,Mudaerji,The Tibetan Eagle,Bantamweight,1996-01-20,68.0,126.0,72.0,14.0,4.0,0.0,0.0,17.0,0.0,2.0,10.0,0.0,0.0,0.0,10.7,81.2,1.0,1.9,13.3,13.3,17.2
140000587,Junyong Park,30.0,Junyong,Park,The Iron Turtle,Middleweight,1991-02-27,70.0,186.0,73.0,13.0,4.0,0.0,0.0,12.0,0.0,7.0,5.0,0.0,0.0,0.0,10.4,91.9,7.2,1.3,0.0,0.0,27.3
140000590,Song Kenan,31.0,Song,Kenan,The Assassin,Welterweight,1990-03-10,72.0,171.0,71.5,16.0,6.0,0.0,0.0,12.0,7.0,14.0,0.0,0.0,0.0,0.0,10.5,72.8,0.0,0.0,21.1,21.1,10.8
140000591,Li Jingliang,33.0,Li,Jingliang,The Leech,Welterweight,1988-03-20,72.0,170.0,71.5,18.0,6.0,0.0,0.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,10.8,68.9,3.1,0.0,45.0,45.0,19.3
140000592,Fares Ziam,24.0,Fares,Ziam,Smile Killer,Lightweight,1997-03-21,73.0,156.0,75.0,12.0,3.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,5.1,80.8,0.8,0.0,0.0,0.0,20.6
140000593,Don Madge,30.0,Don,Madge,Magic Man,Lightweight,1990-11-12,72.0,155.0,72.5,9.0,3.0,1.0,0.0,12.0,2.0,7.0,2.0,0.0,0.0,0.0,5.0,107.3,5.3,1.8,11.9,11.9,11.9
140000594,Muslim Salikhov,37.0,Muslim,Salikhov,King of Kung Fu,Welterweight,1984-06-09,71.0,170.0,70.0,18.0,2.0,0.0,0.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,7.5,76.0,2.7,0.0,15.4,15.4,23.2
140000595,Teemu Packalen,34.0,Teemu,Packalen,Pacu,Lightweight,1987-05-22,73.0,155.0,75.5,8.0,3.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,6.1,83.9,5.5,3.7,0.0,0.0,0.0
140000596,Ottman Azaitar,31.0,Ottman,Azaitar,Bulldozer,Lightweight,1990-02-20,68.0,155.0,71.0,13.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,88.5,0.0,0.0,23.7,23.7,0.0
140000598,Zubaira Tukhugov,30.0,Zubaira,Tukhugov,Warrior,Featherweight,1991-01-15,68.0,145.0,68.0,19.0,5.0,1.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,6.1,59.6,6.1,0.0,12.4,12.4,12.4
140000599,Lerone Murphy,30.0,Lerone,Murphy,The Miracle,Featherweight,1991-07-22,69.0,146.0,73.5,10.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,65.4,1.9,3.7,14.0,14.0,14.0
140000600,Mairbek Taisumov,33.0,Mairbek,Taisumov,Beckan,Lightweight,1988-08-08,69.0,155.0,73.0,27.0,6.0,0.0,0.0,23.0,2.0,14.0,2.0,0.0,0.0,0.0,7.1,64.5,3.2,0.0,23.4,23.4,14.4
140000601,Khabib Nurmagomedov,32.0,Khabib,Nurmagomedov,The Eagle,Lightweight,1988-09-20,70.0,155.0,70.0,29.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,10.0,0.0,0.0,9.8,89.5,12.7,1.9,10.7,10.7,31.9
140000602,Chas Skelly,36.0,Chas,Skelly,The Scrapper,Featherweight,1985-05-11,71.0,146.0,72.0,18.0,3.0,0.0,1.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,4.8,62.3,4.1,5.8,10.8,10.8,14.0
140000603,Jordan Griffin,31.0,Jordan,Griffin,Native Psycho,Featherweight,1990-02-28,70.0,145.0,73.0,18.0,9.0,0.0,0.0,12.0,2.0,14.0,5.0,0.0,0.0,0.0,6.0,81.7,3.5,4.4,0.0,0.0,0.0
140000604,Uriah Hall,37.0,Uriah,Hall,Prime Time,Middleweight,1984-07-31,72.0,185.0,79.5,18.0,10.0,0.0,0.0,22.0,10.0,2.0,0.0,5.0,5.0,0.0,8.3,82.1,1.4,0.4,33.1,33.1,11.0
140000605,Tristan Connelly,35.0,Tristan,Connelly,Boondock,Welterweight,1985-12-12,70.0,146.0,68.0,14.0,7.0,0.0,0.0,10.0,2.0,14.0,2.0,0.0,0.0,0.0,6.6,105.9,1.2,1.2,0.0,0.0,11.3
140000607,Claudio Puelles,25.0,Claudio,Puelles,El Nino,Lightweight,1996-04-21,70.0,155.0,72.0,11.0,2.0,0.0,0.0,5.0,2.0,12.0,0.0,0.0,2.0,0.0,4.2,100.6,8.0,2.2,0.0,0.0,23.7
140000609,Sergio Pettis,27.0,Sergio,Pettis,The Phenom,Flyweight,1993-08-18,66.0,125.0,69.0,21.0,5.0,0.0,0.0,7.0,2.0,10.0,2.0,5.0,0.0,0.0,9.2,66.3,2.0,0.9,0.0,0.0,60.4
140000611,Martin Bravo,27.0,Martin,Bravo,El Toro,Featherweight,1993-09-21,68.0,145.0,71.5,12.0,3.0,0.0,0.0,10.0,5.0,12.0,0.0,2.0,0.0,0.0,11.8,61.0,6.2,0.0,10.3,10.3,0.0
140000613,Brandon Moreno,27.0,Brandon,Moreno,The Assassin Baby,Flyweight,1993-12-07,67.0,125.0,70.0,19.0,5.0,2.0,0.0,7.0,0.0,17.0,0.0,5.0,0.0,2.0,8.2,74.8,4.9,1.9,9.2,9.2,17.8
140000614,Askar Askarov,28.0,Askar,Askarov,Bullet,Flyweight,1992-10-09,66.0,125.0,67.0,13.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,7.0,0.0,0.0,8.0,93.5,6.6,0.0,0.0,0.0,33.1
140000615,Yair Rodriguez,28.0,Yair,Rodriguez,El Pantera,Featherweight,1992-10-06,71.0,145.0,71.0,13.0,2.0,0.0,1.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,10.3,77.2,2.1,2.1,29.0,29.0,48.2
140000616,Jack Shore,26.0,Jack,Shore,Tank,Bantamweight,1995-02-06,68.0,135.0,71.0,14.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,5.0,0.0,0.0,7.5,98.6,13.2,2.0,0.0,0.0,11.0
140000618,Siyar Bahadurzada,37.0,Siyar,Bahadurzada,The Great,Welterweight,1984-04-17,71.0,170.0,73.0,24.0,8.0,1.0,0.0,20.0,0.0,11.0,5.0,0.0,0.0,0.0,6.9,62.9,3.1,0.8,14.0,14.0,0.0
140000619,Makhmud Muradov,31.0,Makhmud,Muradov,Mach,Middleweight,1990-02-08,74.0,185.0,75.5,25.0,6.0,0.0,0.0,26.0,2.0,7.0,7.0,0.0,0.0,0.0,12.7,65.8,0.9,0.9,15.4,15.4,7.7
140000620,Nicolas Dalby,36.0,Nicolas,Dalby,Danish Dynamite,Welterweight,1984-11-16,71.0,170.0,74.5,19.0,4.0,1.0,2.0,14.0,0.0,10.0,0.0,7.0,0.0,2.0,7.8,72.5,3.0,0.0,0.0,0.0,17.8
140000621,Mark O. Madsen,36.0,Mark O.,Madsen,The Olympian,Lightweight,1984-09-23,68.0,155.0,72.0,10.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,5.4,70.8,12.9,0.0,15.4,15.4,15.4
140000622,Bruno Silva,31.0,Bruno,Silva,Bulldog,Flyweight,1990-03-16,64.0,126.0,65.0,12.0,5.0,2.0,1.0,12.0,2.0,7.0,2.0,0.0,0.0,0.0,7.1,84.5,6.9,0.0,15.4,15.4,0.0
140000625,Brad Riddell,29.0,Brad,Riddell,Quake,Lightweight,1991-09-30,67.0,155.0,71.0,10.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,11.3,91.9,4.8,0.0,0.0,0.0,56.1
140000627,Justin Tafa,27.0,Justin,Tafa,Bad Man,Heavyweight,1993-12-13,72.0,266.0,74.0,4.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,12.3,91.9,0.0,0.0,22.1,22.1,0.0
140000628,Jake Matthews,26.0,Jake,Matthews,The Celtic Kid,Welterweight,1994-08-19,71.0,169.0,73.0,17.0,5.0,0.0,0.0,10.0,2.0,11.0,7.0,0.0,0.0,0.0,7.2,84.1,4.6,1.5,0.0,0.0,35.1
140000629,Luke Jumeau,33.0,Luke,Jumeau,The Jedi,Welterweight,1988-02-12,71.0,170.0,72.0,13.0,5.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,7.0,67.4,0.6,0.0,0.0,0.0,17.2
140000630,Robert Whittaker,30.0,Robert,Whittaker,The Reaper,Middleweight,1990-12-20,72.0,186.0,73.0,24.0,5.0,0.0,0.0,15.0,5.0,12.0,2.0,5.0,2.0,0.0,11.2,69.8,1.5,0.0,26.6,26.6,47.9
140000631,Hector Aldana,32.0,Hector,Aldana,El Charro,Welterweight,1988-08-17,71.0,170.0,72.5,4.0,4.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,8.6,59.3,2.2,0.0,0.0,0.0,0.0
140000636,Joe Lauzon,37.0,Joe,Lauzon,J-Lau,Lightweight,1984-05-22,70.0,155.0,71.3,28.0,16.0,0.0,0.0,14.0,14.0,26.0,7.0,0.0,0.0,0.0,6.8,61.3,5.7,4.9,17.5,17.5,10.8
140000637,Daniel Spitz,31.0,Daniel,Spitz,Daddy Long Legs,Heavyweight,1990-07-31,79.0,245.0,82.0,6.0,3.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,6.2,55.5,1.8,0.0,17.2,17.2,0.0
140000638,Tanner Boser,30.0,Tanner,Boser,The Bulldozer,Heavyweight,1991-08-02,74.0,240.0,75.5,20.0,8.0,1.0,0.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,10.1,83.4,0.0,0.0,16.0,16.0,8.2
140000639,Chris Weidman,37.0,Chris,Weidman,The All-American,Middleweight,1984-06-17,74.0,186.0,78.0,15.0,6.0,0.0,0.0,14.0,14.0,10.0,0.0,12.0,2.0,0.0,7.2,81.1,9.3,2.2,29.4,29.4,29.4
140000642,Jarjis Danho,37.0,Jarjis,Danho,Man Mountain,Heavyweight,1983-10-15,75.0,256.0,74.5,7.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,86.0,1.2,0.0,15.4,15.4,0.0
140000643,Corey Anderson,31.0,Corey,Anderson,Overtime,Light Heavyweight,1989-09-22,75.0,205.0,79.0,16.0,5.0,0.0,0.0,11.0,10.0,0.0,0.0,2.0,0.0,0.0,10.6,84.6,11.7,0.0,24.4,24.4,56.9
140000644,Davey Grant,35.0,Davey,Grant,Dangerous,Bantamweight,1985-12-18,68.0,135.0,69.0,13.0,5.0,0.0,0.0,7.0,0.0,12.0,10.0,0.0,2.0,0.0,10.0,80.7,4.9,0.4,17.2,17.2,17.2
140000647,Alexander Volkov,32.0,Alexander,Volkov,Drago,Heavyweight,1988-10-24,79.0,265.0,80.0,33.0,9.0,0.0,0.0,34.0,5.0,7.0,5.0,7.0,2.0,0.0,11.5,95.9,1.4,0.4,14.7,14.7,11.0
140000649,Bobby Green,34.0,Bobby,Green,King,Lightweight,1986-09-09,70.0,156.0,71.0,27.0,12.0,1.0,0.0,12.0,5.0,14.0,5.0,0.0,0.0,0.0,13.0,84.5,3.5,0.8,6.0,6.0,30.9
140000650,Trevor Smith,40.0,Trevor,Smith,Hot Sauce,Middleweight,1981-01-05,75.0,185.0,75.0,15.0,10.0,0.0,0.0,2.0,12.0,14.0,2.0,0.0,0.0,0.0,7.8,86.3,4.1,1.7,0.0,0.0,30.9
140000651,James Krause,35.0,James,Krause,The James Krause,Welterweight,1986-06-04,74.0,170.0,73.5,28.0,9.0,0.0,0.0,12.0,2.0,22.0,7.0,0.0,0.0,0.0,11.4,76.7,2.3,2.1,12.5,12.5,16.7
140000652,Carlos Condit,37.0,Carlos,Condit,The Natural Born Killer,Welterweight,1984-04-26,74.0,171.0,75.5,32.0,14.0,0.0,0.0,23.0,2.0,20.0,14.0,12.0,5.0,0.0,8.7,84.0,1.4,2.4,16.8,16.8,13.4
140000653,Matt Brown,40.0,Matt,Brown,The Immortal,Welterweight,1981-01-10,72.0,170.0,75.0,25.0,18.0,0.0,0.0,25.0,7.0,11.0,15.0,0.0,0.0,0.0,8.8,95.5,3.6,3.3,43.1,43.1,11.1
140000655,Mike Santiago,32.0,Mike,Santiago,Little Bully,Featherweight,1989-07-28,70.0,145.0,69.0,20.0,12.0,0.0,0.0,11.0,5.0,14.0,12.0,0.0,2.0,0.0,8.2,76.0,6.3,2.5,0.0,0.0,0.0
140000659,Guido Cannetti,41.0,Guido,Cannetti,Ninja,Bantamweight,1979-12-19,66.0,135.0,68.0,8.0,6.0,0.0,0.0,7.0,5.0,7.0,10.0,0.0,0.0,0.0,6.8,80.2,6.3,0.7,0.0,0.0,22.1
140000660,Emil Meek,32.0,Emil,Meek,Valhalla,Welterweight,1988-08-20,71.0,170.0,74.5,9.0,5.0,0.0,1.0,11.0,5.0,2.0,0.0,2.0,0.0,0.0,6.0,86.8,0.6,2.4,0.0,0.0,14.9
140000661,Dooho Choi,30.0,Dooho,Choi,The Korean Superboy,Featherweight,1991-04-10,70.0,145.0,70.0,14.0,4.0,0.0,0.0,17.0,5.0,2.0,0.0,0.0,0.0,0.0,12.7,81.5,1.0,0.0,25.7,25.7,0.0
140000663,Matt Bessette,36.0,Matt,Bessette,The Mangler,Featherweight,1984-12-28,70.0,145.0,70.5,24.0,10.0,0.0,0.0,12.0,2.0,12.0,2.0,10.0,0.0,0.0,10.4,63.9,1.5,0.8,0.0,0.0,0.0
140000664,Sabah Homasi,32.0,Sabah,Homasi,The Sleek Sheik,Welterweight,1988-10-19,72.0,170.0,72.0,15.0,9.0,0.0,0.0,15.0,14.0,5.0,5.0,0.0,0.0,0.0,11.9,74.9,6.7,0.0,0.0,0.0,0.0
140000665,Abdul Razak Alhassan,36.0,Abdul,Razak Alhassan,Judo Thunder,Middleweight,1985-08-11,70.0,185.0,73.0,10.0,4.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,8.8,77.7,1.3,0.0,44.1,44.1,0.0
140000666,Kyle Bochniak,34.0,Kyle,Bochniak,Crash,Featherweight,1987-02-05,67.0,145.0,70.0,8.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6.3,48.5,2.7,0.0,0.0,0.0,23.7
140000667,Thomas Almeida,30.0,Thomas,Almeida,Thominhas,Bantamweight,1991-07-31,67.0,136.0,70.0,22.0,5.0,0.0,0.0,26.0,7.0,10.0,0.0,2.0,0.0,0.0,11.5,67.6,0.4,0.0,22.9,22.9,8.8
140000669,Francimar Barroso,41.0,Francimar,Barroso,Bodao,Light Heavyweight,1980-02-28,73.0,265.0,75.0,25.0,7.0,1.0,1.0,14.0,7.0,11.0,2.0,0.0,0.0,0.0,6.6,81.4,5.3,0.0,0.0,0.0,22.9
140000670,George Sullivan,40.0,George,Sullivan,The Silencer,Welterweight,1981-03-13,72.0,170.0,73.5,18.0,7.0,0.0,1.0,17.0,2.0,0.0,12.0,12.0,0.0,0.0,8.4,61.4,3.3,1.6,9.5,9.5,12.4
140000673,Godofredo Pepey,34.0,Godofredo,Pepey,Pepey,Featherweight,1987-07-02,67.0,145.0,73.5,14.0,6.0,0.0,0.0,7.0,7.0,15.0,0.0,0.0,2.0,0.0,5.5,58.9,0.9,3.5,11.9,11.9,11.9
140000674,Joseph Morales,26.0,Joseph,Morales,Bopo,Flyweight,1994-08-22,66.0,125.0,69.0,10.0,2.0,0.0,0.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0,3.8,63.2,1.3,6.3,0.0,0.0,0.0
140000675,Joe Soto,34.0,Joe,Soto,One Bad Mofo,Bantamweight,1987-03-22,68.0,135.0,65.0,18.0,7.0,0.0,0.0,12.0,10.0,15.0,5.0,5.0,7.0,0.0,8.0,74.2,2.0,4.6,0.0,0.0,9.5
140000676,Iuri Alcantara,41.0,Iuri,Alcantara,Marajo,Bantamweight,1980-08-04,69.0,135.0,71.0,35.0,10.0,0.0,1.0,22.0,5.0,22.0,5.0,0.0,0.0,0.0,6.5,84.0,3.4,2.0,13.4,13.4,16.8
